prefix,arpnum,t_start,t_end,label,flares,FLARE_INDEX,AREA,USFLUX,MEANGBZ,R_VALUE
TARP,5802,2001-06-21 09:36:00,2001-06-22 09:36:00,True,C6.0|M5.6|X1.2|C6.2|M1.3|C6.8,0.0,1947.0,5.504e+21,52.398,2.501
TARP,5802,2001-06-21 11:12:00,2001-06-22 11:12:00,True,C6.0|M5.6|X1.2|C6.2|M1.3|C6.8,0.0,2093.0,6.168e+21,54.201,3.302
TARP,5802,2001-06-21 12:48:00,2001-06-22 12:48:00,True,C6.0|M5.6|X1.2|C6.2|M1.3|C6.8|C4.0,0.0,2362.0,6.884e+21,54.09,3.502
TARP,5802,2001-06-21 14:24:00,2001-06-22 14:24:00,True,C6.0|M5.6|X1.2|C6.2|M1.3|C6.8|C4.0,0.0,2497.0,7.582e+21,57.587,3.844
TARP,5802,2001-06-21 16:00:00,2001-06-22 16:00:00,True,C6.0|M5.6|X1.2|C6.2|M1.3|C6.8|C4.0|C7.0,0.0,2623.0,8.18e+21,59.368,3.938
TARP,5802,2001-06-21 17:36:00,2001-06-22 17:36:00,True,C6.0|M5.6|X1.2|C6.2|M1.3|C6.8|C4.0|C7.0|C3.6,0.0,2758.0,9.206e+21,63.221,4.046
TARP,5802,2001-06-21 19:12:00,2001-06-22 19:12:00,True,M5.6|X1.2|C6.2|M1.3|C6.8|C4.0|C7.0|C3.6,6.0,2877.0,9.888e+21,63.899,4.181
TARP,5802,2001-06-21 20:48:00,2001-06-22 20:48:00,True,M5.6|X1.2|C6.2|M1.3|C6.8|C4.0|C7.0|C3.6,6.0,2971.0,1.069e+22,64.04,4.093
TARP,5802,2001-06-21 22:24:00,2001-06-22 22:24:00,True,M5.6|X1.2|C6.2|M1.3|C6.8|C4.0|C7.0|C3.6,6.0,3063.0,1.127e+22,67.571,4.307
TARP,5802,2001-06-22 00:00:00,2001-06-23 00:00:00,True,M5.6|X1.2|C6.2|M1.3|C6.8|C4.0|C7.0|C3.6,6.0,3119.0,1.211e+22,70.0,4.317
TARP,5802,2001-06-22 01:36:00,2001-06-23 01:36:00,True,X1.2|C6.2|M1.3|C6.8|C4.0|C7.0|C3.6,62.0,3147.0,1.236e+22,71.299,4.511
TARP,5802,2001-06-22 03:12:00,2001-06-23 03:12:00,True,X1.2|C6.2|M1.3|C6.8|C4.0|C7.0|C3.6,62.0,3184.0,1.254e+22,70.235,4.427
TARP,6005,2001-08-08 22:24:00,2001-08-09 22:24:00,False,,0.0,1041.0,2.479e+21,44.822,0.0
TARP,9763,2003-08-16 03:12:00,2003-08-17 03:12:00,False,,0.0,1010.0,2.023e+21,38.675,0.0
TARP,4848,2000-12-21 08:00:00,2000-12-22 08:00:00,False,,0.0,6517.0,1.639e+22,42.225,0.0
